Date,AAPL,AMD,BAC,BBY,CVX,GE,HD,JNJ,JPM,KO,LLY,MRK,MSFT,PEP,PFE,PG,RRC,UNH,WMT,XOM
2014-07-17,20.695,4.57,12.785,22.056,88.744,135.914,64.739,78.729,44.969,31.562,51.214,41.588,38.202,69.491,20.654,62.124,74.144,74.193,63.162,68.646
2014-07-18,20.993,3.83,13.029,22.452,88.956,135.148,65.171,79.851,45.257,31.87,52.209,42.123,38.34,69.568,20.775,62.239,74.68,74.551,63.557,68.928
2014-07-21,20.884,3.78,13.054,22.482,89.57,132.696,64.869,79.435,45.265,31.847,52.349,41.877,38.468,69.429,20.518,62.031,73.483,74.15,63.294,69.163
2014-07-22,21.057,3.8,13.054,23.041,90.45,132.9,65.545,80.376,45.599,30.938,52.415,42.188,38.46,68.858,20.613,61.892,73.358,75.013,63.186,69.471
2014-07-23,21.606,3.76,13.054,23.056,91.337,132.339,65.936,80.156,45.855,30.653,52.851,41.957,38.494,70.132,20.546,61.807,74.038,74.917,63.475,69.948
2014-07-24,21.571,3.73,13.138,23.467,91.999,132.492,66.082,80.164,45.988,30.773,52.949,42.029,38.091,70.974,20.512,62.015,74.153,74.69,62.947,69.968
2014-07-25,21.713,3.76,13.113,23.153,91.125,131.726,65.944,80.094,45.863,30.796,52.464,41.985,38.177,70.696,20.41,61.474,73.492,73.818,62.634,69.23
2014-07-28,22.013,3.73,13.037,23.541,90.9,130.704,65.976,80.094,46.003,30.555,52.143,41.855,37.722,70.248,20.349,61.243,73.071,74.751,62.42,70.028
2014-07-29,21.871,3.79,12.903,23.079,90.341,129.989,65.903,79.976,45.576,30.307,51.633,42.296,37.653,69.607,20.099,60.771,74.872,73.461,62.197,69.478
2014-07-30,21.82,3.82,13.105,23.064,90.416,130.96,66.538,80.243,45.786,29.759,51.51,41.935,37.387,68.657,19.956,60.393,72.87,72.31,61.653,69.277
2014-07-31,21.253,3.91,12.827,22.183,88.171,128.457,65.797,78.509,44.822,29.511,50.227,40.967,37.027,68.032,19.574,59.744,72.419,70.654,60.664,66.385
2014-08-01,21.37,3.97,12.6,21.765,87.257,129.478,64.902,78.36,43.897,29.511,49.914,41.011,36.77,68.039,19.683,61.544,72.142,71.038,60.631,66.291
2014-08-04,21.25,4.0,12.659,22.161,87.441,129.07,65.13,78.564,44.029,29.594,50.695,41.198,37.207,69.26,19.608,61.212,73.512,71.718,60.631,67.183
2014-08-05,21.146,4.08,12.617,22.056,85.251,127.793,65.13,78.298,43.57,29.429,50.07,40.455,36.958,68.881,19.376,61.359,72.4,70.602,60.466,65.888
2014-08-06,21.11,4.12,12.785,22.064,85.777,129.938,65.529,78.996,43.703,29.984,50.268,40.383,36.667,69.893,19.288,62.657,71.921,71.046,61.578,66.412
2014-08-07,21.108,4.1,12.718,21.661,85.722,130.244,65.488,78.384,43.454,29.556,49.643,40.173,37.087,69.422,19.124,61.923,71.164,69.094,61.37,65.935
2014-08-08,21.166,4.12,12.785,22.131,87.23,131.062,67.083,79.286,43.788,29.631,50.161,40.83,37.061,69.723,19.329,62.548,72.649,69.843,61.968,66.922
2014-08-11,21.446,4.14,12.802,22.116,87.128,131.726,67.449,79.349,43.773,29.722,50.243,40.91,37.061,70.881,19.267,62.958,72.046,69.625,61.71,66.705
2014-08-12,21.441,4.08,12.793,21.982,86.705,130.806,67.482,78.933,43.796,29.804,50.482,41.177,37.336,70.433,19.151,62.912,71.452,69.93,61.594,66.543
2014-08-13,21.725,4.11,12.827,22.064,87.053,131.93,67.645,79.804,44.083,29.999,50.241,41.769,37.816,70.843,19.24,62.958,71.634,71.055,61.437,66.949
2014-08-14,21.783,4.08,12.886,22.034,86.616,132.185,68.247,80.023,44.286,30.18,50.739,42.44,37.979,70.881,19.595,63.321,72.515,71.325,61.735,66.949
2014-08-15,21.89,4.13,12.802,21.78,86.76,130.96,68.109,79.356,44.107,30.706,50.448,42.318,38.425,70.928,19.533,63.19,72.745,71.02,61.329,66.908
2014-08-18,22.154,4.21,12.995,22.318,86.898,133.156,68.027,80.557,44.48,31.059,50.871,42.18,38.7,71.159,19.67,63.7,72.074,71.779,61.818,67.239
2014-08-19,22.46,4.27,12.995,22.944,87.813,133.054,71.803,80.76,44.736,30.991,51.543,42.534,39.132,70.935,19.738,63.893,73.828,72.764,62.142,67.219
2014-08-20,22.469,4.28,13.054,23.385,87.717,134.637,73.854,80.957,44.798,30.983,51.419,42.946,38.804,71.221,19.704,63.986,73.722,72.729,62.208,67.361
2014-08-21,22.471,4.24,13.592,23.228,88.02,134.995,74.18,81.725,45.467,31.104,51.435,42.491,39.037,71.082,19.656,64.349,73.952,73.025,62.698,67.077
2014-08-22,22.636,4.25,13.567,23.28,87.455,133.564,74.082,81.417,45.459,30.886,51.676,42.722,38.976,70.734,19.724,64.434,73.54,73.034,62.847,66.55
2014-08-25,22.685,4.18,13.702,23.87,87.958,133.82,74.22,81.52,46.12,31.104,52.016,43.126,38.993,71.962,19.717,64.55,75.543,73.435,62.814,66.719
2014-08-26,22.54,4.19,13.735,22.235,88.24,132.849,74.57,81.686,46.431,31.246,52.082,43.466,38.855,71.507,19.922,64.426,75.466,74.202,62.673,67.32
2014-08-27,22.817,4.16,13.626,23.646,88.508,133.462,74.766,81.512,46.314,31.246,52.239,43.523,38.735,71.221,20.113,64.372,74.747,75.3,62.947,67.246
2014-08-28,22.844,4.14,13.466,24.056,88.584,132.849,75.286,81.299,45.98,31.269,52.331,43.321,38.743,71.491,20.038,64.156,74.968,75.265,62.989,67.273
2014-08-29,22.9,4.17,13.534,23.795,89.065,132.696,76.092,81.915,46.205,31.336,52.704,43.401,39.218,71.422,20.045,64.217,75.294,75.562,62.657,67.199
2014-09-02,23.079,4.16,13.685,23.392,87.751,132.032,74.554,81.623,46.376,31.276,52.803,43.169,38.924,71.414,19.956,64.117,73.071,75.309,62.864,66.543
2014-09-03,22.105,4.19,13.584,23.302,87.971,132.543,72.796,81.938,46.4,31.382,53.193,43.668,38.812,72.133,20.052,64.055,72.956,75.658,63.08,66.962
2014-09-04,21.921,4.15,13.592,23.996,87.242,132.594,73.556,82.002,46.407,31.449,53.251,43.379,39.071,71.433,20.031,64.673,71.088,75.893,63.536,66.456
2014-09-05,22.111,4.15,13.516,24.168,87.655,133.309,74.931,82.46,46.563,31.427,53.666,44.173,39.632,71.356,20.222,64.727,72.046,76.495,64.325,67.064
2014-09-08,21.975,4.13,13.795,23.981,86.836,133.207,74.284,82.168,46.547,31.382,53.898,44.079,40.116,71.441,20.052,64.38,71.48,76.634,63.511,66.057
2014-09-09,21.892,4.08,13.617,23.869,86.127,132.288,72.739,81.97,45.902,31.502,53.434,43.725,40.366,71.099,19.936,64.125,71.883,77.201,63.686,65.8
2014-09-10,22.565,4.08,13.803,24.252,85.508,132.543,73.0,82.91,46.026,31.674,53.715,43.87,40.435,71.387,20.079,64.627,71.519,76.382,63.495,65.408
2014-09-11,22.661,4.08,13.98,24.394,85.199,132.9,72.976,82.562,46.446,31.739,54.047,43.71,40.573,71.278,20.208,64.511,70.589,76.233,63.154,65.557
2014-09-12,22.712,3.96,14.166,25.235,84.394,132.134,72.665,82.586,46.656,31.368,54.122,43.31,40.314,70.671,20.072,64.333,69.477,75.445,62.881,64.712
2014-09-15,22.706,3.91,14.124,25.528,85.481,132.39,73.107,82.697,46.586,31.398,54.055,43.288,39.917,70.928,20.406,64.805,69.784,75.314,62.914,65.057
2014-09-16,22.534,3.81,14.098,26.121,85.976,133.871,73.835,83.613,46.625,31.504,54.561,43.63,40.366,71.993,20.495,64.967,70.292,76.303,63.337,65.827
2014-09-17,22.694,3.82,14.149,25.91,85.811,134.177,74.612,83.857,46.874,31.482,54.652,43.55,40.159,72.211,20.699,65.029,70.177,76.155,63.271,65.591
2014-09-18,22.741,3.88,14.377,26.241,85.412,135.001,75.323,84.773,47.659,31.618,55.216,43.863,40.297,72.616,20.856,65.052,68.892,76.715,63.254,65.273
2014-09-19,22.556,3.81,14.301,25.978,85.866,135.414,75.528,85.279,47.495,31.814,55.167,43.993,41.022,72.942,20.734,65.268,68.586,76.864,63.769,65.618
2014-09-22,22.578,3.76,14.368,25.272,84.965,134.332,75.16,85.192,47.34,31.943,54.793,44.059,40.625,72.779,20.584,65.531,67.339,76.837,63.329,65.226
2014-09-23,22.931,3.69,14.385,25.04,84.669,134.023,74.832,84.86,47.363,31.693,54.686,43.841,40.193,72.273,20.495,65.245,67.081,75.804,62.74,64.881
2014-09-24,22.732,3.7,14.495,25.513,84.215,133.559,76.084,85.792,47.9,31.981,54.885,43.899,40.642,72.717,20.672,65.863,66.084,77.223,63.968,64.739
2014-09-25,21.866,3.63,14.216,24.965,83.031,131.602,75.168,84.576,46.749,31.61,54.379,43.375,39.745,72.071,20.447,65.16,64.521,75.445,63.171,63.679
2014-09-26,22.509,3.6,14.368,24.725,83.575,132.014,75.937,84.576,47.068,31.928,54.296,43.193,40.064,72.429,20.27,65.353,64.895,75.813,63.478,64.476
2014-09-29,22.366,3.55,14.351,25.257,82.942,130.932,75.969,84.134,46.889,31.966,54.18,43.208,40.09,72.444,20.304,65.245,65.825,75.734,63.138,63.8
2014-09-30,22.509,3.41,14.385,25.212,82.096,131.963,75.037,84.173,46.819,32.276,53.773,43.113,40.021,72.398,20.168,64.704,65.001,75.507,63.462,63.544
2014-10-01,22.158,3.35,14.191,24.484,80.947,129.593,74.448,82.365,46.454,32.336,53.964,42.699,39.624,72.056,19.881,64.241,64.655,74.307,63.171,62.74
2014-10-02,22.319,3.39,14.242,24.559,80.575,129.387,75.446,82.01,46.039,32.276,53.757,42.801,39.503,72.001,19.82,64.171,65.144,74.325,63.262,63.037
2014-10-03,22.257,3.4,14.588,25.047,80.988,130.829,76.509,83.02,47.182,32.533,54.453,43.564,39.788,72.717,19.929,64.743,64.004,75.305,64.167,63.456
2014-10-06,22.257,3.36,14.588,24.169,81.249,129.902,76.28,82.807,47.088,32.987,54.412,43.332,39.788,72.616,19.895,64.573,63.151,74.491,64.192,63.861
2014-10-07,22.062,3.28,14.242,22.69,79.825,127.79,75.634,80.857,46.376,33.229,53.251,42.517,39.304,72.406,19.636,64.256,61.761,73.703,64.15,63.084
2014-10-08,22.52,3.28,14.444,23.651,81.153,130.057,76.959,82.847,47.26,33.706,54.097,43.768,40.383,73.059,20.038,65.044,62.853,75.831,64.93,63.922
2014-10-09,22.569,2.95,13.997,23.163,78.786,127.636,76.125,80.612,46.227,33.191,53.317,43.063,39.58,72.771,19.772,64.642,60.802,74.36,64.615,62.037
2014-10-10,22.504,2.72,13.904,22.886,78.36,125.009,75.699,79.941,45.789,33.645,53.193,42.663,38.009,73.611,19.867,65.438,60.783,74.754,64.972,61.888
2014-10-13,22.299,2.74,13.837,22.308,77.08,123.361,74.104,78.274,45.507,33.343,52.472,40.83,37.681,73.059,19.417,64.418,59.307,73.493,64.366,61.375
2014-10-14,22.062,2.62,13.938,22.548,75.532,124.133,73.696,76.608,45.374,33.017,52.356,40.968,37.75,72.336,19.41,64.557,60.351,72.504,64.715,61.179
2014-10-15,21.792,2.61,13.297,23.186,75.181,125.061,71.855,77.556,43.449,32.707,52.132,39.804,37.31,71.371,19.226,64.094,62.988,71.926,62.408,60.956
2014-10-16,21.506,2.64,13.567,23.479,76.412,124.906,72.698,76.426,43.097,32.2,51.327,38.859,36.896,70.609,18.892,63.545,66.275,74.754,61.262,61.213
2014-10-17,21.821,2.72,13.677,23.524,76.922,127.842,73.81,77.943,43.974,32.442,51.891,39.288,37.664,71.169,18.981,64.341,64.531,77.196,61.495,61.625
2014-10-20,22.288,2.67,13.719,24.162,76.708,128.924,75.127,78.337,44.31,32.753,52.322,39.31,38.053,72.756,19.049,65.044,63.544,77.512,62.358,62.003
2014-10-21,22.893,2.77,14.006,24.469,79.185,131.087,77.049,79.254,45.327,30.778,53.633,40.095,38.743,72.896,19.288,65.376,65.739,79.621,63.088,63.273
2014-10-22,23.009,2.64,13.837,24.649,78.435,129.748,76.346,79.933,44.952,30.733,53.633,40.372,38.312,73.463,19.301,65.582,63.927,78.588,63.096,62.922
2014-10-23,23.42,2.69,14.006,24.86,79.942,131.035,77.54,81.046,45.429,30.914,53.359,41.186,38.864,72.919,19.506,64.803,65.767,79.367,63.279,63.584
2014-10-24,23.508,2.68,14.107,24.852,79.749,132.066,77.695,81.441,45.961,31.043,54.769,41.899,39.822,73.572,19.854,66.306,63.86,80.225,63.387,63.841
2014-10-27,23.483,2.66,13.997,24.762,79.137,131.447,78.088,82.183,45.883,30.838,54.893,41.055,39.632,73.588,19.799,66.921,62.451,80.654,63.561,63.314
2014-10-28,23.847,2.72,14.174,24.514,80.589,133.302,79.004,82.752,46.657,30.687,53.757,40.619,40.133,74.085,19.84,67.326,64.598,81.101,63.362,64.253
2014-10-29,23.981,2.77,14.335,24.282,80.596,132.169,78.865,83.36,46.391,30.99,54.304,40.873,40.245,73.642,20.113,67.381,64.128,81.381,63.395,63.908
2014-10-30,23.901,2.75,14.368,25.235,80.637,132.22,79.765,84.529,46.47,31.323,55.39,41.681,39.753,74.389,20.352,67.692,63.323,82.186,63.445,63.814
2014-10-31,24.129,2.8,14.478,25.625,82.529,132.941,79.765,85.113,47.322,31.686,55.001,42.139,40.53,74.793,20.427,67.949,65.566,83.176,63.296,65.341
2014-11-03,24.441,2.87,14.571,25.828,80.348,132.375,78.595,84.86,47.635,31.633,55.175,42.852,40.953,74.529,20.59,68.035,64.004,83.044,63.304,64.361
2014-11-04,24.263,2.83,14.52,25.79,79.378,132.375,78.489,85.776,47.142,31.64,55.697,43.179,41.065,75.229,20.652,69.016,64.492,83.149,64.117,63.861
2014-11-05,24.321,2.8,14.63,26.001,80.534,132.993,78.341,85.934,47.847,32.011,55.548,43.324,41.316,75.353,20.666,69.296,67.176,83.867,64.482,64.233
2014-11-06,24.39,2.76,14.647,26.428,81.552,135.774,79.576,86.084,47.909,31.996,55.523,43.099,42.041,75.291,20.666,69.218,69.784,84.226,64.574,65.037
2014-11-07,24.46,2.78,14.647,26.406,81.738,136.032,79.871,85.445,48.097,32.019,55.225,43.157,42.024,75.283,20.583,69.397,70.062,81.95,65.37,65.731
2014-11-10,24.42,2.76,14.655,26.053,81.132,136.341,80.288,85.934,48.457,32.072,56.676,42.772,42.205,75.415,20.776,69.646,69.381,82.948,65.926,65.52
2014-11-11,24.615,2.73,14.613,26.143,81.49,135.877,80.272,86.005,48.019,32.162,56.261,43.179,42.188,75.205,20.858,69.818,70.924,83.771,65.569,65.608
2014-11-12,24.963,2.71,14.588,26.421,80.947,136.598,80.558,85.879,47.385,32.314,56.295,43.135,42.11,75.563,20.927,69.67,69.305,83.762,65.727,64.907
2014-11-13,25.315,2.66,14.529,26.639,80.121,136.083,80.975,86.132,47.127,32.374,56.528,43.303,42.826,76.636,20.927,68.985,67.78,83.955,68.831,64.417
2014-11-14,25.62,2.61,14.461,26.639,80.774,136.289,80.353,85.413,47.166,32.329,56.236,42.961,42.8,75.999,20.872,68.603,68.94,83.263,68.848,64.71
2014-11-17,25.577,2.67,14.419,26.488,80.378,137.062,80.182,85.524,47.244,32.473,56.203,43.244,42.697,76.543,20.858,68.393,69.381,84.454,69.354,64.724
2014-11-18,25.909,2.65,14.461,26.196,80.183,139.122,78.505,85.942,47.362,32.934,56.612,43.557,42.341,76.17,21.044,68.478,68.499,85.96,69.536,64.56
2014-11-19,25.73,2.63,14.394,26.676,80.878,138.659,79.094,85.887,47.416,33.456,56.136,43.375,41.889,76.535,20.941,69.086,69.975,84.795,70.532,65.064
2014-11-20,26.098,2.69,14.343,28.538,81.461,138.298,79.805,85.429,47.041,33.479,55.793,43.186,42.306,76.263,20.941,68.883,70.071,84.786,70.192,65.207
2014-11-21,26.134,2.77,14.444,28.545,82.343,139.019,80.386,85.731,47.299,33.668,56.261,43.39,41.68,76.909,20.948,68.985,69.209,84.664,70.25,65.881
2014-11-24,26.619,2.83,14.495,29.198,81.656,139.071,80.484,84.952,47.698,33.494,55.902,43.092,41.342,76.745,20.789,68.603,67.656,84.83,70.872,65.139
2014-11-25,26.387,2.83,14.427,28.83,80.656,138.349,79.347,84.809,47.182,33.615,55.835,43.157,41.237,76.94,20.961,69.14,66.055,85.706,70.499,64.499
2014-11-26,26.702,2.84,14.436,29.085,79.933,138.401,79.912,85.214,47.213,33.741,56.228,43.455,41.481,77.266,21.395,69.203,65.911,85.889,70.524,64.295
2014-11-28,26.686,2.79,14.377,29.581,75.6,136.444,81.302,86.041,47.072,34.152,56.896,43.928,41.533,77.85,21.429,70.409,62.93,86.345,72.648,61.614
2014-12-01,25.82,2.67,14.166,27.967,77.586,134.023,80.877,85.866,46.947,33.939,57.222,44.015,42.236,77.515,21.505,70.137,62.642,86.721,71.553,62.845
2014-12-02,25.721,2.68,14.47,27.922,79.177,134.177,80.672,86.248,47.792,33.931,58.784,44.204,42.097,78.075,21.718,70.908,61.425,87.395,71.702,64.098
2014-12-03,26.013,2.74,14.63,27.051,78.961,135.877,81.025,85.62,48.152,33.368,59.41,44.059,41.767,76.967,21.842,70.075,61.809,88.577,70.885,64.615
2014-12-04,25.914,2.69,14.563,27.081,77.968,134.383,81.321,85.493,48.027,33.139,60.454,44.306,42.428,76.521,21.787,70.526,58.041,87.584,70.734,64.22
2014-12-05,25.804,2.66,14.96,26.744,76.989,133.971,81.888,86.248,49.059,33.162,60.011,44.721,42.063,76.529,22.007,70.37,56.488,88.164,70.2,63.846
2014-12-08,25.221,2.58,14.943,27.464,74.163,132.323,82.537,86.256,49.036,32.865,60.83,45.004,41.437,76.545,21.993,70.666,53.009,87.804,70.292,62.403
2014-12-09,25.607,2.59,14.859,27.517,74.309,131.757,81.888,85.882,48.864,32.027,60.312,43.644,41.342,76.036,21.979,70.627,53.239,88.77,69.733,62.185
2014-12-10,25.12,2.48,14.707,27.162,72.816,130.16,81.313,84.443,47.479,31.692,59.343,43.623,40.742,75.292,21.918,70.075,50.114,87.074,69.249,60.341
2014-12-11,25.046,2.49,14.783,27.638,72.85,130.881,82.406,84.825,47.839,31.638,59.811,43.483,40.977,75.378,21.773,70.394,50.824,87.637,69.958,60.702
2014-12-12,24.622,2.52,14.495,27.804,71.094,128.202,82.003,83.005,46.978,31.166,58.09,42.296,40.786,74.165,21.292,69.724,51.975,86.785,69.941,58.932
2014-12-15,24.285,2.47,14.258,27.849,70.038,126.657,82.225,82.631,46.29,30.907,58.19,41.732,40.542,73.695,21.23,69.452,53.145,86.354,70.05,59.137
2014-12-16,23.953,2.5,14.148,26.989,70.621,126.142,79.767,81.677,45.718,30.77,57.848,41.622,39.231,72.482,21.099,69.576,55.851,84.227,69.232,58.803
2014-12-17,24.55,2.55,14.605,28.272,73.621,127.018,81.313,82.719,46.767,31.653,58.7,42.23,39.735,73.366,21.408,70.62,59.39,87.118,70.292,60.579
2014-12-18,25.277,2.55,14.833,29.034,75.711,130.709,82.734,84.896,48.105,32.293,60.512,43.22,41.281,74.65,21.993,71.632,57.644,89.843,71.719,62.036
2014-12-19,25.082,2.57,14.91,29.433,78.42,133.205,83.77,83.895,48.457,31.958,60.471,43.659,41.402,74.713,21.973,71.671,57.433,90.062,71.068,63.723
2014-12-22,25.342,2.66,14.986,29.599,77.795,133.673,85.06,84.841,48.465,32.263,59.652,43.205,41.68,75.637,22.076,72.099,54.747,90.546,72.086,63.512
2014-12-23,25.252,2.67,15.172,29.947,79.128,134.557,85.274,82.885,48.887,32.735,58.249,41.923,42.089,76.216,21.635,72.636,54.68,90.379,72.32,64.37
2014-12-24,25.133,2.65,15.214,29.343,78.795,134.297,85.109,83.132,48.887,32.712,58.6,42.106,41.819,76.005,21.615,72.519,53.462,90.229,72.128,63.819
2014-12-26,25.577,2.65,15.214,29.532,78.642,134.037,85.266,83.505,48.942,32.728,58.792,42.34,41.594,75.973,21.773,72.769,52.349,90.115,72.529,63.431
2014-12-29,25.559,2.66,15.324,29.486,78.69,133.621,85.907,83.72,49.263,32.651,58.55,42.304,41.22,75.723,21.594,72.13,53.721,89.922,72.303,63.335
2014-12-30,25.248,2.63,15.341,29.713,78.545,132.945,85.693,83.744,49.412,32.575,58.165,42.245,40.847,75.12,21.587,71.943,51.467,90.379,72.428,63.301
2014-12-31,24.767,2.67,15.138,29.411,77.899,131.385,86.268,83.116,48.966,32.164,57.623,41.615,40.351,74.024,21.429,70.923,51.275,88.832,71.669,62.913
2015-01-02,24.532,2.67,15.147,29.267,78.177,130.293,85.003,83.076,49.21,32.103,58.516,41.908,40.621,73.93,21.553,70.417,53.145,88.56,71.686,63.172
2015-01-05,23.841,2.66,14.707,28.513,75.052,127.902,83.219,82.496,47.682,32.103,57.94,42.531,40.247,73.374,21.436,70.082,49.845,87.101,71.477,61.444
2015-01-06,23.843,2.63,14.267,28.256,75.017,125.146,82.964,82.091,46.446,32.347,58.232,44.201,39.656,72.818,21.615,69.763,48.531,86.925,72.028,61.117
2015-01-07,24.177,2.58,14.334,29.071,74.955,125.198,85.808,83.903,46.517,32.75,57.823,45.147,40.16,74.948,21.911,70.129,47.121,87.813,73.939,61.736
2015-01-08,25.106,2.61,14.63,29.509,76.67,126.706,87.706,84.563,47.556,33.147,59.193,46.055,41.342,76.31,22.358,70.931,48.013,92.004,75.499,62.764
2015-01-09,25.133,2.63,14.368,28.717,75.142,124.938,86.202,83.41,46.729,32.781,58.408,45.843,40.994,75.793,22.461,70.269,48.243,91.143,74.565,62.675
2015-01-12,24.514,2.63,14.114,29.494,73.524,124.678,85.816,83.124,46.328,32.484,57.982,45.652,40.482,75.48,22.544,70.012,45.682,90.115,75.124,61.471
2015-01-13,24.731,2.66,13.92,29.501,72.357,124.054,85.249,83.267,46.335,32.476,57.948,45.572,40.273,75.425,22.317,70.308,45.106,90.572,74.531,61.246
2015-01-14,24.637,2.63,13.573,30.113,72.149,123.638,84.353,82.663,44.737,32.423,58.266,45.902,39.926,75.676,22.344,70.067,45.999,90.8,72.278,61.069
2015-01-15,23.969,2.52,12.862,25.88,71.295,122.598,83.014,81.463,43.304,32.286,58.249,45.345,39.509,75.676,22.289,69.966,45.039,91.793,72.921,60.539
2015-01-16,23.782,2.39,13.014,26.4,72.996,122.65,85.57,82.695,44.044,32.4,59.034,46.187,40.169,76.161,22.564,71.048,47.562,92.944,72.412,62.008
2015-01-20,24.395,2.24,12.913,25.684,73.934,124.002,84.855,80.509,43.871,32.88,60.162,45.88,40.299,76.333,22.771,71.001,46.363,92.813,72.345,61.988
2015-01-21,24.581,2.45,13.04,25.729,75.107,124.99,85.085,80.994,44.012,33.032,60.337,45.55,39.891,76.247,22.454,71.145,47.735,96.064,72.303,62.519
2015-01-22,25.221,2.47,13.615,26.325,75.635,126.238,87.172,82.472,45.351,33.352,60.521,45.865,40.942,77.422,22.571,71.843,47.035,100.045,73.689,63.199
2015-01-23,25.351,2.45,13.31,26.415,74.198,127.278,86.597,81.232,44.634,32.994,60.245,45.792,40.986,77.132,22.323,70.636,46.66,98.419,73.864,61.852
2015-01-26,25.378,2.61,13.412,27.034,75.607,127.85,87.411,81.28,44.705,32.758,60.228,46.033,40.838,77.257,22.564,70.244,47.505,98.076,73.964,62.444
2015-01-27,24.489,2.7,13.226,26.71,75.177,126.758,86.424,81.145,44.256,32.293,59.911,45.843,37.059,75.715,22.427,67.821,47.265,96.67,73.046,61.893
2015-01-28,25.874,2.63,12.862,26.506,72.017,123.95,86.079,80.66,43.115,31.935,59.276,45.03,35.782,74.932,21.979,66.77,45.068,95.308,72.453,59.851
2015-01-29,26.679,2.61,13.056,27.23,71.524,125.198,88.446,81.375,43.839,32.072,60.228,45.499,36.494,75.175,21.897,67.178,43.639,96.126,73.204,59.599
2015-01-30,26.289,2.57,12.82,26.559,71.198,124.21,85.816,79.595,42.823,31.364,60.137,44.172,35.096,73.413,21.498,66.096,44.387,93.366,70.918,59.491
2015-02-02,26.619,2.67,13.082,26.385,73.649,125.874,85.824,80.143,43.682,31.684,59.878,44.612,35.86,74.627,21.773,66.746,45.864,94.28,71.527,60.96
2015-02-03,26.623,2.76,13.446,27.125,76.059,127.226,88.134,81.439,44.666,31.714,59.209,44.714,36.138,75.308,22.028,67.397,49.299,94.737,71.928,62.777
2015-02-04,26.827,2.85,13.361,27.321,75.239,125.614,89.095,80.565,44.398,31.752,58.65,43.271,36.347,75.621,22.257,67.272,47.908,94.834,72.312,62.24
2015-02-05,27.019,3.31,13.513,27.23,75.906,127.382,89.572,81.439,44.705,31.836,59.644,43.359,36.877,75.629,22.895,67.985,49.606,95.625,72.837,62.852
2015-02-06,26.791,3.03,13.953,28.189,76.114,127.486,89.613,80.358,45.587,31.577,58.767,43.08,36.842,75.707,23.02,67.131,49.558,94.553,72.879,62.736
2015-02-09,26.969,3.04,13.835,27.97,76.684,128.11,89.038,79.309,45.532,31.41,58.14,42.743,36.798,75.128,22.951,66.691,48.771,93.577,71.694,62.777
2015-02-10,27.487,3.04,13.894,28.724,76.51,128.526,90.953,79.762,46.036,32.301,58.884,43.124,37.007,76.709,23.7,66.958,50.315,95.756,72.846,62.4
2015-02-11,28.131,3.07,13.843,28.86,76.371,128.786,90.657,79.786,45.965,32.278,58.842,43.044,36.816,78.596,23.77,67.154,49.203,96.53,72.053,62.119
2015-02-12,28.487,3.12,14.106,29.569,77.739,129.409,92.177,78.244,46.91,32.126,59.33,43.146,37.433,78.494,24.2,67.46,48.704,96.521,71.677,63.332
